match_id,sport,format,team_a_rating,team_b_rating,nb_sets,score_w,score_l,upset,match_quality_score,source
SM6914,table_tennis,singles,1269.9,2024.1,3,32,9,0,0.2956,synthetic
SM6915,table_tennis,singles,1278.1,1748.7,3,32,19,0,0.5043,synthetic
SM6916,table_tennis,singles,1570.3,975.4,4,38,33,0,0.5352,synthetic
SM6917,table_tennis,singles,1676.4,1509.5,5,48,43,0,0.8668,synthetic
SM6918,table_tennis,singles,1078.3,1467.6,4,41,36,0,0.6745,synthetic
SM6919,table_tennis,singles,862.0,1796.6,3,31,25,0,0.4771,synthetic
SM6920,table_tennis,singles,1075.7,1208.9,5,48,38,1,0.9147,synthetic
SM6921,table_tennis,singles,1584.9,1686.6,5,47,37,0,0.8846,synthetic
SM6922,table_tennis,singles,1211.1,1049.2,4,38,32,0,0.8178,synthetic
SM6923,table_tennis,singles,955.3,1467.6,3,29,17,0,0.4741,synthetic
SM6924,table_tennis,singles,1461.8,1291.6,3,31,20,0,0.7203,synthetic
SM6925,table_tennis,singles,2026.0,1229.8,3,33,22,0,0.44,synthetic
SM6926,table_tennis,singles,2151.5,1425.5,3,34,20,0,0.4163,synthetic
SM6927,table_tennis,singles,1005.0,1056.0,4,36,37,0,0.9205,synthetic
SM6928,table_tennis,singles,1191.3,919.5,4,38,34,0,0.7566,synthetic
SM6929,table_tennis,singles,1353.1,1820.2,4,39,22,0,0.5371,synthetic
SM6930,table_tennis,singles,1796.6,1161.8,3,32,22,0,0.4459,synthetic
SM6931,table_tennis,singles,1732.0,951.2,3,34,24,0,0.451,synthetic
SM6932,table_tennis,singles,1654.5,1595.6,5,45,50,1,0.9897,synthetic
SM6933,table_tennis,singles,1087.1,1181.2,4,40,29,0,0.8335,synthetic
SM6934,table_tennis,singles,1544.6,1552.4,4,38,33,0,0.9266,synthetic
SM6935,table_tennis,singles,1534.5,1338.9,5,43,38,0,0.8449,synthetic
SM6936,table_tennis,singles,1704.3,1146.0,3,31,25,0,0.5049,synthetic
SM6937,table_tennis,singles,1363.8,2065.3,4,38,32,0,0.5257,synthetic
SM6938,table_tennis,singles,1441.1,1055.7,3,34,19,0,0.5499,synthetic
SM6939,table_tennis,singles,1627.0,1220.2,3,32,25,0,0.5997,synthetic
SM6940,table_tennis,singles,1317.9,1568.5,3,35,15,0,0.5929,synthetic
SM6941,table_tennis,singles,1152.2,1051.2,5,51,40,1,0.9343,synthetic
SM6942,table_tennis,singles,1668.7,1612.7,5,45,38,0,0.9289,synthetic
SM6943,table_tennis,singles,1565.5,1890.8,3,32,13,0,0.5342,synthetic
SM6944,table_tennis,singles,1181.9,1389.0,5,47,40,1,0.8797,synthetic
SM6945,table_tennis,singles,1887.4,1478.8,3,31,25,0,0.6047,synthetic
SM6946,table_tennis,singles,1593.9,1456.2,5,47,45,0,0.8995,synthetic
SM6947,table_tennis,singles,866.2,1432.5,3,29,21,0,0.4785,synthetic
SM6948,table_tennis,singles,1186.2,1071.0,3,30,26,1,0.8646,synthetic
SM6949,table_tennis,singles,1467.5,1711.5,3,32,23,0,0.6919,synthetic
SM6950,table_tennis,singles,1165.3,1111.8,3,31,23,1,0.8751,synthetic
SM6951,table_tennis,singles,1947.9,831.9,3,30,19,0,0.4302,synthetic
SM6952,table_tennis,singles,1433.6,1382.2,4,33,33,1,0.9757,synthetic
SM6953,table_tennis,singles,1548.5,1243.6,3,31,18,0,0.6106,synthetic
SM6954,table_tennis,singles,961.6,845.1,4,39,33,0,0.849,synthetic
SM6955,table_tennis,singles,1379.4,1537.6,3,32,15,1,0.7199,synthetic
SM6956,table_tennis,singles,1569.6,1211.8,3,30,14,0,0.536,synthetic
SM6957,table_tennis,singles,1554.8,1479.1,4,40,25,0,0.8172,synthetic
SM6958,table_tennis,singles,2010.9,1453.1,3,32,21,0,0.4651,synthetic
SM6959,table_tennis,singles,1629.3,1294.9,3,32,19,0,0.5951,synthetic
SM6960,table_tennis,singles,1382.2,1314.3,4,38,34,0,0.8925,synthetic
SM6961,table_tennis,singles,1147.3,1137.6,5,48,45,1,1.0,synthetic
SM6962,table_tennis,singles,1044.2,1126.9,5,48,42,0,0.9182,synthetic
SM6963,table_tennis,singles,1361.6,2153.7,3,29,21,0,0.456,synthetic
SM6964,table_tennis,singles,1323.1,1477.6,3,33,20,0,0.7189,synthetic
SM6965,table_tennis,singles,980.4,1370.9,3,32,19,0,0.5577,synthetic
SM6966,table_tennis,singles,1378.0,1416.6,3,28,21,0,0.8371,synthetic
SM6967,table_tennis,singles,975.1,1214.4,3,32,17,0,0.638,synthetic
SM6968,table_tennis,singles,1164.5,1472.1,4,38,30,0,0.7079,synthetic
SM6969,table_tennis,singles,1702.5,1237.4,3,30,18,0,0.5099,synthetic
SM6970,table_tennis,singles,1336.9,1598.8,5,47,40,0,0.7932,synthetic
SM6971,table_tennis,singles,1801.1,1429.0,3,32,28,0,0.6453,synthetic
SM6972,table_tennis,singles,1766.3,1886.3,3,30,26,0,0.8114,synthetic
SM6973,table_tennis,singles,997.5,949.8,3,33,23,0,0.8168,synthetic
SM6974,table_tennis,singles,1308.3,1317.0,4,40,31,0,0.9035,synthetic
SM6975,table_tennis,singles,2011.7,1410.5,3,33,25,0,0.4648,synthetic
SM6976,table_tennis,singles,1441.1,2046.2,3,34,17,0,0.3867,synthetic
SM6977,table_tennis,singles,2020.7,1084.0,4,37,31,0,0.5247,synthetic
SM6978,table_tennis,singles,1205.9,1100.0,5,41,39,0,0.9194,synthetic
SM6979,table_tennis,singles,1188.2,1415.7,5,49,41,0,0.8128,synthetic
SM6980,table_tennis,singles,1070.9,1017.5,5,40,47,0,0.9322,synthetic
SM6981,table_tennis,singles,1139.7,1109.7,3,31,23,0,0.8407,synthetic
SM6982,table_tennis,singles,1354.1,2087.6,3,30,7,0,0.2714,synthetic
SM6983,table_tennis,singles,1639.6,1026.6,3,32,21,0,0.437,synthetic
SM6984,table_tennis,singles,1552.3,1739.0,4,36,28,1,0.8355,synthetic
SM6985,table_tennis,singles,1640.4,1483.4,5,49,46,0,0.8827,synthetic
SM6986,table_tennis,singles,1442.8,1400.1,4,42,34,0,0.8894,synthetic
SM6987,table_tennis,singles,1289.6,1198.6,4,39,26,0,0.8193,synthetic
SM6988,table_tennis,singles,1458.8,1051.7,3,30,26,0,0.62,synthetic
SM6989,table_tennis,singles,930.4,1176.0,4,36,32,0,0.7727,synthetic
SM6990,table_tennis,singles,1139.7,1546.3,4,35,33,0,0.6772,synthetic
SM6991,table_tennis,singles,1119.0,1607.1,3,31,13,0,0.431,synthetic
SM6992,table_tennis,singles,1532.9,1636.1,3,31,24,0,0.8003,synthetic
SM6993,table_tennis,singles,1182.9,1589.4,3,29,20,0,0.5755,synthetic
SM6994,table_tennis,singles,1618.6,1407.3,4,37,35,0,0.808,synthetic
SM6995,table_tennis,singles,1277.2,1705.3,3,33,17,0,0.5066,synthetic
SM6996,table_tennis,singles,1301.5,1174.2,5,44,46,1,0.9562,synthetic
SM6997,table_tennis,singles,1425.8,904.0,4,37,24,0,0.5269,synthetic
SM6998,table_tennis,singles,2123.0,1218.7,3,33,21,0,0.4311,synthetic
SM6999,table_tennis,singles,1332.1,1019.9,3,31,21,0,0.6349,synthetic
SM7000,table_tennis,singles,2070.1,1616.3,4,42,34,0,0.6154,synthetic
SM7001,table_tennis,singles,1327.6,1345.1,3,32,24,1,0.9012,synthetic
SM7002,table_tennis,singles,1766.8,1663.3,5,50,39,1,0.9316,synthetic
SM7003,table_tennis,singles,1486.3,1563.2,3,32,18,0,0.7567,synthetic
SM7004,table_tennis,singles,914.7,900.9,3,33,26,0,0.8633,synthetic
SM7005,table_tennis,singles,1639.3,1372.8,3,31,27,0,0.7147,synthetic
SM7006,table_tennis,singles,1126.1,1025.3,3,32,15,0,0.7081,synthetic
SM7007,table_tennis,singles,1380.9,1690.3,3,33,16,0,0.575,synthetic
SM7008,table_tennis,singles,936.0,1803.7,3,29,20,0,0.4465,synthetic
SM7009,table_tennis,singles,1438.0,2068.0,3,32,20,0,0.4277,synthetic
SM7010,table_tennis,singles,1441.6,1266.2,3,31,19,0,0.7071,synthetic
SM7011,table_tennis,singles,1003.8,1308.8,3,32,16,0,0.5833,synthetic
SM7012,table_tennis,singles,1360.7,1049.2,3,29,24,0,0.6746,synthetic
SM7013,table_tennis,singles,1774.3,1174.1,3,32,25,0,0.4709,synthetic
SM7014,table_tennis,singles,801.9,1186.9,3,29,15,0,0.5361,synthetic
SM7015,table_tennis,singles,1113.9,1035.1,4,39,32,0,0.868,synthetic
SM7016,table_tennis,singles,1207.5,2121.5,3,32,17,0,0.3976,synthetic
SM7017,table_tennis,singles,1160.8,1426.0,3,30,22,0,0.6817,synthetic
SM7018,table_tennis,singles,1257.9,1305.7,3,31,25,1,0.8953,synthetic
SM7019,table_tennis,singles,1219.1,1354.9,5,44,43,0,0.9049,synthetic
SM7020,table_tennis,singles,1086.8,1471.4,3,34,18,0,0.5405,synthetic
SM7021,table_tennis,singles,1119.9,1231.6,3,32,14,0,0.689,synthetic
SM7022,table_tennis,singles,1497.5,1803.7,4,40,29,0,0.6921,synthetic
SM7023,table_tennis,singles,2211.4,1055.7,3,30,17,0,0.4094,synthetic
SM7024,table_tennis,singles,1238.7,1230.9,5,46,38,1,1.0,synthetic
SM7025,table_tennis,singles,1006.3,1302.0,3,33,17,0,0.5949,synthetic
SM7026,table_tennis,singles,1218.8,1156.2,3,33,20,1,0.8302,synthetic
SM7027,table_tennis,singles,1387.6,1551.0,3,31,10,0,0.6062,synthetic
SM7028,table_tennis,singles,1921.0,1215.8,4,34,26,0,0.5067,synthetic
SM7029,table_tennis,singles,1338.8,1781.2,3,32,17,0,0.5026,synthetic
SM7030,table_tennis,singles,1436.3,1238.0,3,31,24,0,0.7369,synthetic
SM7031,table_tennis,singles,1111.7,1303.6,5,38,41,0,0.8569,synthetic
SM7032,table_tennis,singles,1590.8,939.7,3,31,17,0,0.4033,synthetic
SM7033,table_tennis,singles,1449.6,1301.4,4,40,39,0,0.8561,synthetic
SM7034,table_tennis,singles,1384.9,915.6,3,34,25,0,0.5461,synthetic
SM7035,table_tennis,singles,1251.1,1266.9,5,46,47,0,0.9852,synthetic
SM7036,table_tennis,singles,1352.6,1136.9,4,43,32,0,0.7575,synthetic
SM7037,table_tennis,singles,1035.6,1378.9,3,32,27,0,0.6572,synthetic
SM7038,table_tennis,singles,1417.1,1625.0,3,33,27,0,0.7414,synthetic
SM7039,table_tennis,singles,1990.9,1246.1,3,32,24,0,0.4629,synthetic
SM7040,table_tennis,singles,1053.8,939.7,5,43,43,1,0.9739,synthetic
SM7041,table_tennis,singles,868.2,833.5,4,35,32,0,0.919,synthetic
SM7042,table_tennis,singles,1049.5,1773.6,3,31,20,0,0.4337,synthetic
SM7043,table_tennis,singles,1716.7,1857.3,4,37,35,0,0.8552,synthetic
SM7044,table_tennis,singles,1123.8,1439.2,3,32,13,0,0.5408,synthetic
SM7045,table_tennis,singles,1146.9,1393.7,3,31,17,0,0.6388,synthetic
SM7046,table_tennis,singles,1078.9,1773.6,3,32,20,0,0.4277,synthetic
SM7047,table_tennis,singles,1531.9,1025.7,3,31,25,0,0.5397,synthetic
SM7048,table_tennis,singles,1303.8,1238.1,3,32,22,0,0.8021,synthetic
SM7049,table_tennis,singles,1901.5,1018.8,3,31,22,0,0.4521,synthetic
SM7050,table_tennis,singles,825.8,1545.6,3,32,15,0,0.3753,synthetic
SM7051,table_tennis,singles,1021.4,1681.3,3,32,26,0,0.4786,synthetic
SM7052,table_tennis,singles,2172.8,889.9,3,31,22,0,0.4521,synthetic
SM7053,table_tennis,singles,1061.5,1344.8,5,44,40,0,0.7921,synthetic
SM7054,table_tennis,singles,1508.8,1410.2,5,42,43,1,0.9796,synthetic
SM7055,table_tennis,singles,1668.7,1681.3,4,40,31,0,0.9009,synthetic
SM7056,table_tennis,singles,1597.5,1178.4,3,33,20,0,0.5425,synthetic
SM7057,table_tennis,singles,1168.6,1520.0,3,31,23,0,0.6265,synthetic
SM7058,table_tennis,singles,1210.2,1047.9,3,32,15,0,0.6671,synthetic
SM7059,table_tennis,singles,1636.0,1702.8,3,29,22,1,0.8706,synthetic
SM7060,table_tennis,singles,1114.0,1170.5,4,38,31,0,0.8818,synthetic
SM7061,table_tennis,singles,1055.7,1520.8,3,33,10,0,0.396,synthetic
SM7062,table_tennis,singles,1580.7,1358.7,3,31,17,0,0.6553,synthetic
SM7063,table_tennis,singles,1233.1,800.0,4,37,30,0,0.6295,synthetic
SM7064,table_tennis,singles,832.6,1429.0,5,44,37,0,0.5678,synthetic
SM7065,table_tennis,singles,1348.5,1601.9,5,47,45,0,0.8224,synthetic
SM7066,table_tennis,singles,1193.3,1374.2,5,43,40,1,0.9149,synthetic
SM7067,table_tennis,singles,1635.1,1107.0,4,35,39,0,0.5863,synthetic
SM7068,table_tennis,singles,1139.0,1328.4,4,33,27,0,0.7937,synthetic
SM7069,table_tennis,singles,1214.6,976.7,3,33,17,0,0.6334,synthetic
SM7070,table_tennis,singles,1394.0,1337.4,5,49,39,0,0.9168,synthetic
SM7071,table_tennis,singles,956.2,1805.7,3,30,22,0,0.4585,synthetic
SM7072,table_tennis,singles,860.0,1636.1,3,31,16,0,0.3923,synthetic
SM7073,table_tennis,singles,1187.8,1437.6,4,37,24,0,0.7082,synthetic
SM7074,table_tennis,singles,2100.8,1176.7,3,32,19,0,0.418,synthetic
SM7075,table_tennis,singles,1451.2,1368.8,4,41,36,0,0.8791,synthetic
SM7076,table_tennis,singles,984.3,1157.3,3,35,28,0,0.7602,synthetic
SM7077,table_tennis,singles,1925.0,1437.0,3,32,14,0,0.4381,synthetic
SM7078,table_tennis,singles,1031.4,1704.2,3,30,15,0,0.3867,synthetic
SM7079,table_tennis,singles,1244.5,1400.7,3,32,28,0,0.7892,synthetic
SM7080,table_tennis,singles,1576.4,1435.0,3,31,23,0,0.7665,synthetic
SM7081,table_tennis,singles,1189.8,1545.3,3,29,25,0,0.6534,synthetic
SM7082,table_tennis,singles,1575.9,1218.8,3,32,19,0,0.58,synthetic
SM7083,table_tennis,singles,1267.4,1966.6,3,30,21,0,0.4494,synthetic
SM7084,table_tennis,singles,1814.8,1004.8,3,33,21,0,0.4311,synthetic
SM7085,table_tennis,singles,1189.7,1704.3,3,31,19,0,0.4809,synthetic
SM7086,table_tennis,singles,1565.9,1280.1,3,33,25,0,0.6743,synthetic
SM7087,table_tennis,singles,1358.6,1319.6,4,39,30,0,0.8818,synthetic
SM7088,table_tennis,singles,1323.7,1926.9,3,34,18,0,0.3969,synthetic
SM7089,table_tennis,singles,1940.1,962.5,3,31,19,0,0.424,synthetic
SM7090,table_tennis,singles,1202.9,1405.6,4,37,38,1,0.8695,synthetic
SM7091,table_tennis,singles,1427.1,1036.8,3,32,18,0,0.5478,synthetic
SM7092,table_tennis,singles,1747.7,1192.4,3,32,26,0,0.5084,synthetic
SM7093,table_tennis,singles,1008.8,1305.7,3,32,20,0,0.6298,synthetic
SM7094,table_tennis,singles,1163.4,1700.3,3,33,23,0,0.4906,synthetic
SM7095,table_tennis,singles,1346.6,1155.3,5,48,42,0,0.8458,synthetic
SM7096,table_tennis,singles,1247.2,1253.5,3,33,24,0,0.8526,synthetic
SM7097,table_tennis,singles,1121.0,1214.7,4,39,26,1,0.8675,synthetic
SM7098,table_tennis,singles,1842.3,1398.9,3,32,22,0,0.5503,synthetic
SM7099,table_tennis,singles,1342.1,1658.6,3,30,18,0,0.609,synthetic
SM7100,table_tennis,singles,1547.2,917.6,4,40,34,0,0.5276,synthetic
SM7101,table_tennis,singles,1654.5,1089.3,3,33,25,0,0.488,synthetic
SM7102,table_tennis,singles,1344.3,1474.1,4,41,34,0,0.8361,synthetic
SM7103,table_tennis,singles,1473.9,1124.9,3,33,21,0,0.5984,synthetic
SM7104,table_tennis,singles,1383.2,1165.3,4,34,28,0,0.776,synthetic
SM7105,table_tennis,singles,1564.2,1037.6,3,32,13,0,0.4,synthetic
SM7106,table_tennis,singles,1109.7,1111.8,4,37,30,1,0.9668,synthetic
SM7107,table_tennis,singles,946.0,1455.2,3,32,22,0,0.5065,synthetic
SM7108,table_tennis,singles,1665.2,1265.6,3,30,19,0,0.5638,synthetic
SM7109,table_tennis,singles,2006.8,867.2,3,32,24,0,0.4629,synthetic
SM7110,table_tennis,singles,1554.6,1845.7,3,32,19,0,0.624,synthetic
SM7111,table_tennis,singles,1479.3,1887.0,3,34,16,0,0.5042,synthetic
SM7112,table_tennis,singles,1371.9,1361.1,5,47,35,0,0.9343,synthetic
SM7113,table_tennis,singles,1184.7,2268.4,3,33,12,0,0.3333,synthetic
SM7114,table_tennis,singles,1037.6,1141.8,4,42,27,0,0.8036,synthetic
SM7115,table_tennis,singles,1698.2,1536.8,3,33,21,0,0.7235,synthetic
SM7116,table_tennis,singles,1379.3,1022.1,3,32,17,1,0.6094,synthetic
SM7117,table_tennis,singles,939.7,1163.4,3,31,24,0,0.72,synthetic
SM7118,table_tennis,singles,1461.8,1191.1,3,32,14,0,0.583,synthetic
SM7119,table_tennis,singles,1183.2,1255.1,4,39,24,1,0.8668,synthetic
SM7120,table_tennis,singles,1477.4,2183.6,4,40,24,0,0.46,synthetic
SM7121,table_tennis,singles,1410.7,1011.4,3,32,16,0,0.5205,synthetic
SM7122,table_tennis,singles,1629.3,1158.0,3,30,15,0,0.4725,synthetic
SM7123,table_tennis,singles,1925.3,1702.1,3,31,21,0,0.6943,synthetic
SM7124,table_tennis,singles,1545.2,1166.5,4,44,38,0,0.6783,synthetic
SM7125,table_tennis,singles,1664.8,1224.1,3,35,16,0,0.4772,synthetic
SM7126,table_tennis,singles,1492.9,1341.9,4,36,33,0,0.8419,synthetic
SM7127,table_tennis,singles,984.3,1849.7,3,33,19,0,0.4123,synthetic
SM7128,table_tennis,singles,1036.2,2068.1,3,32,10,0,0.3105,synthetic
SM7129,table_tennis,singles,1124.5,1160.0,4,40,35,0,0.9097,synthetic
SM7130,table_tennis,singles,1705.3,1158.6,3,32,21,0,0.4725,synthetic
SM7131,table_tennis,singles,1859.1,1443.7,3,33,16,0,0.5043,synthetic
SM7132,table_tennis,singles,1199.3,957.0,5,43,31,0,0.7736,synthetic
SM7133,table_tennis,singles,1456.8,962.7,3,31,15,0,0.4515,synthetic
SM7134,table_tennis,singles,1771.7,1036.2,3,31,18,0,0.4139,synthetic
SM7135,table_tennis,singles,1046.0,1726.6,3,35,25,0,0.4533,synthetic
SM7136,table_tennis,singles,1564.2,1049.1,3,33,21,0,0.4877,synthetic
SM7137,table_tennis,singles,1319.2,1266.8,3,33,22,0,0.8051,synthetic
SM7138,table_tennis,singles,1198.9,1800.2,3,30,24,0,0.4756,synthetic
SM7139,table_tennis,singles,1990.9,1054.9,3,29,20,0,0.4465,synthetic
SM7140,table_tennis,singles,899.0,1211.1,3,30,27,0,0.6909,synthetic
SM7141,table_tennis,singles,1217.3,1497.6,5,47,41,0,0.7859,synthetic
SM7142,table_tennis,singles,1273.8,800.0,3,32,23,0,0.5387,synthetic
SM7143,table_tennis,singles,915.1,1670.4,3,32,24,0,0.4629,synthetic
SM7144,table_tennis,singles,1137.6,1239.6,5,53,46,0,0.9037,synthetic
SM7145,table_tennis,singles,1760.1,1428.3,3,32,19,0,0.5968,synthetic
SM7146,table_tennis,singles,1041.8,1106.5,3,31,16,0,0.7492,synthetic
SM7147,table_tennis,singles,1145.0,1098.2,3,31,22,0,0.8209,synthetic
SM7148,table_tennis,singles,1100.0,1198.1,5,40,41,0,0.9297,synthetic
SM7149,table_tennis,singles,1290.1,1698.1,4,40,27,0,0.6104,synthetic
SM7150,table_tennis,singles,1533.9,1183.6,3,29,22,0,0.6316,synthetic
SM7151,table_tennis,singles,807.3,1168.6,3,31,19,0,0.5831,synthetic
SM7152,table_tennis,singles,1154.2,2159.9,3,31,24,0,0.4691,synthetic
SM7153,table_tennis,singles,989.4,1050.3,4,39,31,0,0.8737,synthetic
SM7154,table_tennis,singles,1266.0,1319.9,3,32,24,1,0.8769,synthetic
SM7155,table_tennis,singles,1254.4,1208.7,4,42,21,1,0.8462,synthetic
SM7156,table_tennis,singles,1312.1,1360.9,3,31,24,0,0.8366,synthetic
SM7157,table_tennis,singles,1313.6,815.4,3,30,23,0,0.535,synthetic
SM7158,table_tennis,singles,1926.7,1079.6,3,32,16,0,0.3867,synthetic
SM7159,table_tennis,singles,1646.9,1470.4,5,45,46,0,0.8779,synthetic
SM7160,table_tennis,singles,1944.0,1213.4,3,32,22,0,0.4459,synthetic
SM7161,table_tennis,singles,1016.0,1120.7,3,32,23,0,0.7847,synthetic
SM7162,table_tennis,singles,1890.8,1136.9,3,31,17,0,0.4033,synthetic
SM7163,table_tennis,singles,1581.9,900.8,3,28,24,0,0.4892,synthetic
SM7164,table_tennis,singles,1311.6,1753.5,3,29,18,0,0.5318,synthetic
SM7165,table_tennis,singles,1129.9,1725.5,3,32,23,0,0.4575,synthetic
SM7166,table_tennis,singles,980.4,1225.5,3,29,12,0,0.5907,synthetic
SM7167,table_tennis,singles,2094.2,1250.2,3,32,26,0,0.4786,synthetic
SM7168,table_tennis,singles,1849.6,862.0,3,30,19,0,0.4302,synthetic
SM7169,table_tennis,singles,1097.7,968.0,5,51,42,1,0.9248,synthetic
SM7170,table_tennis,singles,1028.5,1408.7,3,29,20,0,0.5931,synthetic
SM7171,table_tennis,singles,1020.1,1468.2,3,31,13,0,0.4576,synthetic
SM7172,table_tennis,singles,1099.2,1092.1,5,48,41,1,1.0,synthetic
SM7173,table_tennis,singles,981.4,1343.3,3,33,19,0,0.571,synthetic
SM7174,table_tennis,singles,1245.4,981.4,3,30,24,0,0.6996,synthetic
SM7175,table_tennis,singles,1129.8,1668.2,3,31,21,0,0.4841,synthetic
SM7176,table_tennis,singles,1111.8,1107.4,4,38,32,1,0.9728,synthetic
SM7177,table_tennis,singles,1368.6,1290.9,4,38,32,1,0.9239,synthetic
SM7178,table_tennis,singles,1055.2,1826.0,3,32,21,0,0.437,synthetic
SM7179,table_tennis,singles,1345.7,2008.5,3,31,20,0,0.4337,synthetic
SM7180,table_tennis,singles,825.8,1191.7,4,42,33,0,0.6681,synthetic
SM7181,table_tennis,singles,1435.3,1191.1,3,33,27,0,0.7172,synthetic
SM7182,table_tennis,singles,1443.9,1219.9,4,42,32,0,0.7566,synthetic
SM7183,table_tennis,singles,1021.1,1308.2,3,32,21,0,0.6456,synthetic
SM7184,table_tennis,singles,1191.2,1221.6,5,48,42,1,1.0,synthetic
SM7185,table_tennis,singles,1292.8,912.8,4,41,32,0,0.6574,synthetic
SM7186,table_tennis,singles,2180.3,1126.0,3,33,18,0,0.4024,synthetic
SM7187,table_tennis,singles,1319.1,800.0,3,29,22,0,0.519,synthetic
SM7188,table_tennis,singles,1286.9,1329.5,4,39,27,1,0.9089,synthetic
SM7189,table_tennis,singles,1640.6,1963.2,3,33,22,0,0.6249,synthetic
SM7190,table_tennis,singles,1649.3,1739.2,3,32,28,0,0.8334,synthetic
SM7191,table_tennis,singles,1211.4,1213.6,4,39,24,0,0.8633,synthetic
SM7192,table_tennis,singles,1414.1,1156.2,3,32,23,0,0.6826,synthetic
SM7193,table_tennis,singles,1439.5,1344.5,5,46,40,0,0.9088,synthetic
SM7194,table_tennis,singles,1496.5,1135.6,4,41,32,0,0.6701,synthetic
SM7195,table_tennis,singles,835.3,1410.7,3,31,26,0,0.5013,synthetic
SM7196,table_tennis,singles,2062.5,1441.1,3,32,23,0,0.4545,synthetic
SM7197,table_tennis,singles,1228.9,1056.3,4,41,24,0,0.7403,synthetic
SM7198,table_tennis,singles,1056.6,1431.1,3,33,14,0,0.5086,synthetic
SM7199,table_tennis,singles,1320.4,1214.4,3,30,17,1,0.7887,synthetic
SM7200,table_tennis,singles,1471.8,1243.8,4,38,34,1,0.8358,synthetic
SM7201,table_tennis,singles,1504.5,1219.9,3,30,21,0,0.6597,synthetic
SM7202,table_tennis,singles,1383.2,1067.3,3,33,21,0,0.6205,synthetic
SM7203,table_tennis,singles,1126.1,1760.2,3,30,26,0,0.4914,synthetic
SM7204,table_tennis,singles,1107.7,1118.1,3,32,21,0,0.83,synthetic
SM7205,table_tennis,singles,1607.4,2014.2,3,33,10,0,0.4348,synthetic
SM7206,table_tennis,singles,899.0,1311.2,4,39,35,0,0.6636,synthetic
SM7207,table_tennis,singles,1211.3,1267.8,3,30,19,0,0.7925,synthetic
SM7208,table_tennis,singles,1040.7,1115.4,4,37,38,0,0.9049,synthetic
SM7209,table_tennis,singles,1728.1,1604.8,4,36,32,0,0.8543,synthetic
SM7210,table_tennis,singles,1481.5,1141.9,3,33,23,0,0.6222,synthetic
SM7211,table_tennis,singles,1467.7,1096.6,3,32,16,0,0.5393,synthetic
SM7212,table_tennis,singles,1548.0,919.4,3,30,21,0,0.4494,synthetic
SM7213,table_tennis,singles,1852.3,1834.5,3,31,23,1,0.8989,synthetic
SM7214,table_tennis,singles,877.2,1460.7,3,31,27,0,0.5034,synthetic
SM7215,table_tennis,singles,1193.0,1609.6,3,32,20,0,0.55,synthetic
SM7216,table_tennis,singles,1069.8,1183.4,3,34,19,0,0.7311,synthetic
SM7217,table_tennis,singles,1351.7,1044.4,3,29,19,0,0.6318,synthetic
SM7218,table_tennis,singles,1207.3,1630.3,4,33,29,0,0.6522,synthetic
SM7219,table_tennis,singles,1261.9,2313.8,4,33,30,0,0.541,synthetic
SM7220,table_tennis,singles,1411.6,1356.9,5,45,40,0,0.94,synthetic
SM7221,table_tennis,singles,1129.9,1623.9,3,29,15,0,0.4634,synthetic
SM7222,table_tennis,singles,1818.3,1218.7,3,31,17,0,0.4036,synthetic
SM7223,table_tennis,singles,1319.5,1662.5,4,39,32,0,0.6919,synthetic
SM7224,table_tennis,singles,1332.8,1126.9,4,39,29,0,0.7639,synthetic
SM7225,table_tennis,singles,1626.1,1566.0,5,46,48,1,1.0,synthetic
SM7226,table_tennis,singles,960.7,1132.1,3,33,15,0,0.6557,synthetic
SM7227,table_tennis,singles,1349.1,1025.7,3,33,26,0,0.6569,synthetic
SM7228,table_tennis,singles,1428.1,1245.8,3,34,22,0,0.7128,synthetic
SM7229,table_tennis,singles,1194.1,1183.9,5,47,40,0,0.961,synthetic
SM7230,table_tennis,singles,1137.1,1446.3,4,42,19,0,0.603,synthetic
SM7231,table_tennis,singles,1747.2,1211.3,4,40,30,0,0.5456,synthetic
SM7232,table_tennis,singles,1028.5,1329.5,4,38,34,1,0.7871,synthetic
SM7233,table_tennis,singles,904.0,871.6,4,38,26,1,0.9134,synthetic
SM7234,table_tennis,singles,1351.2,1372.8,5,46,45,1,1.0,synthetic
SM7235,table_tennis,singles,1640.6,1477.7,3,32,16,0,0.6781,synthetic
