match_id,sport,format,rating_diff,avg_rating_deviation,winrate_diff,activeness_diff,streak_diff,geo_score,h2h_matches,same_skill_category,wait_time_seconds,match_quality_score
SM3242,badminton,singles,80.6,254.2,0.015,0.0696,2,0.5,1,1,35,0.9315
SM3243,badminton,singles,367.8,236.2,0.1702,0.2929,4,1.0,0,0,38,0.7058
SM3244,badminton,singles,129.2,319.0,0.1068,0.3309,5,1.0,2,1,8,0.8156
SM3245,badminton,singles,292.1,179.4,0.2127,0.196,1,0.8,0,0,26,0.7934
SM3246,badminton,singles,717.1,209.7,0.1462,0.6064,2,1.0,0,0,258,0.4333
SM3247,badminton,singles,92.6,302.4,0.0054,0.1317,3,1.0,0,1,310,0.8736
SM3248,badminton,singles,4.4,187.1,0.0666,0.0248,2,1.0,2,1,114,0.9156
SM3249,badminton,singles,331.5,234.2,0.0319,0.1431,3,0.8,3,0,208,0.6702
SM3250,badminton,singles,6.6,179.6,0.0255,0.0856,2,0.5,1,1,506,0.8489
SM3251,badminton,singles,680.3,204.8,0.4149,0.1795,4,0.2,0,0,226,0.4485
SM3252,badminton,singles,461.7,280.2,0.0597,0.2181,1,1.0,0,0,66,0.524
SM3253,badminton,singles,523.2,261.5,0.1123,0.1586,1,1.0,0,0,3,0.6358
SM3254,badminton,singles,163.2,303.4,0.0713,0.4231,0,0.5,2,1,122,0.8714
SM3255,badminton,singles,717.6,203.8,0.4002,0.6046,7,1.0,2,0,57,0.4533
SM3256,badminton,singles,114.3,194.5,0.1438,0.2872,5,0.8,2,0,229,0.9163
SM3257,badminton,singles,672.7,215.6,0.4513,0.0893,2,1.0,0,0,129,0.4533
SM3258,badminton,singles,524.3,201.6,0.1869,0.5121,5,1.0,2,0,125,0.525
SM3259,badminton,singles,166.6,227.8,0.0903,0.0485,7,0.8,2,1,203,0.8712
SM3260,badminton,singles,19.8,138.4,0.2107,0.0789,1,0.8,1,0,59,0.9998
SM3261,badminton,singles,181.3,213.2,0.0245,0.3848,7,1.0,0,0,406,0.9181
SM3262,badminton,singles,67.4,180.8,0.0425,0.0262,1,0.2,2,0,113,0.856
SM3263,badminton,singles,109.3,170.7,0.1979,0.004,2,1.0,0,1,21,0.9061
SM3264,badminton,singles,830.1,181.9,0.4618,0.6611,5,1.0,3,0,270,0.4364
SM3265,badminton,singles,358.8,249.2,0.1359,0.3036,8,0.8,3,0,155,0.7128
SM3266,badminton,singles,609.7,183.7,0.1907,0.457,2,1.0,0,0,398,0.5574
SM3267,badminton,singles,505.8,173.6,0.2377,0.0419,8,0.8,1,0,24,0.4586
SM3268,badminton,singles,745.7,159.7,0.4031,0.0679,0,1.0,0,0,4,0.5592
SM3269,badminton,singles,99.3,162.1,0.1835,0.5024,5,0.5,2,1,202,0.8116
SM3270,badminton,singles,189.7,194.7,0.0414,0.0559,5,0.8,5,0,609,0.8595
SM3271,badminton,singles,178.3,116.2,0.2425,0.62,1,1.0,0,1,295,0.7249
SM3272,badminton,singles,880.1,196.7,0.5559,0.0662,3,0.8,0,0,31,0.4533
SM3273,badminton,singles,385.2,150.9,0.3779,0.2235,4,0.8,3,0,178,0.6128
SM3274,badminton,singles,380.3,273.2,0.2286,0.3549,4,0.5,0,0,2,0.6044
SM3275,badminton,singles,464.4,247.4,0.2763,0.0448,3,0.5,0,0,116,0.675
SM3276,badminton,singles,477.0,155.3,0.3853,0.1643,1,1.0,2,0,252,0.5353
SM3277,badminton,singles,320.6,273.0,0.3,0.2216,0,1.0,0,0,53,0.6519
SM3278,badminton,singles,192.5,200.7,0.1454,0.2518,1,1.0,0,1,1,0.708
SM3279,badminton,singles,661.2,200.3,0.4217,0.0975,5,1.0,0,0,180,0.4778
SM3280,badminton,singles,736.1,231.6,0.5444,0.2641,7,0.8,2,0,54,0.4242
SM3281,badminton,singles,461.6,186.0,0.1975,0.0077,1,0.8,0,0,56,0.5685
SM3282,badminton,singles,693.9,174.1,0.6704,0.4703,2,1.0,3,0,136,0.5123
SM3283,badminton,singles,5.5,254.6,0.0543,0.1915,3,1.0,1,0,48,0.8829
SM3284,badminton,singles,246.9,198.2,0.3293,0.6692,5,0.8,1,1,112,0.6553
SM3285,badminton,singles,260.3,255.8,0.0615,0.0194,3,1.0,5,1,6,0.8003
SM3286,badminton,singles,270.6,181.6,0.137,0.6424,3,1.0,2,0,60,0.7807
SM3287,badminton,singles,316.1,220.8,0.3641,0.1138,0,0.8,5,1,215,0.6842
SM3288,badminton,singles,130.2,223.3,0.0661,0.2494,3,1.0,0,0,95,0.8837
SM3289,badminton,singles,711.2,152.4,0.402,0.5563,6,1.0,1,0,62,0.4043
SM3290,badminton,singles,234.0,218.6,0.1698,0.2609,6,0.5,3,0,69,0.6604
SM3291,badminton,singles,771.1,164.3,0.3657,0.3634,2,0.8,0,0,319,0.4
SM3292,badminton,singles,294.4,247.2,0.1815,0.1247,4,0.8,0,0,161,0.6325
SM3293,badminton,singles,502.4,208.0,0.2853,0.2775,1,0.2,1,0,134,0.562
SM3294,badminton,singles,407.8,298.5,0.4048,0.3401,9,0.2,0,0,11,0.642
SM3295,badminton,singles,221.5,148.2,0.0198,0.4265,2,0.5,0,0,75,0.7171
SM3296,badminton,singles,305.7,188.1,0.4097,0.1184,8,1.0,3,1,14,0.6658
SM3297,badminton,singles,473.9,210.4,0.3448,0.5728,4,1.0,2,0,17,0.6018
SM3298,badminton,singles,371.1,195.6,0.1512,0.0901,2,0.2,1,1,44,0.6454
SM3299,badminton,singles,428.5,209.0,0.4218,0.5175,6,1.0,0,0,89,0.582
SM3300,badminton,singles,221.4,221.8,0.0093,0.4077,3,0.5,2,1,10,0.7463
SM3301,badminton,singles,339.9,150.1,0.2432,0.0169,4,1.0,1,0,175,0.6496
SM3302,badminton,singles,133.5,297.0,0.0341,0.2508,3,0.5,3,1,39,0.8974
SM3303,badminton,singles,490.0,204.4,0.2368,0.198,0,1.0,0,0,6,0.58
SM3304,badminton,singles,4.4,242.0,0.0713,0.2132,7,1.0,0,1,12,0.9148
SM3305,badminton,singles,53.4,244.4,0.1668,0.2049,2,1.0,1,0,23,0.9144
SM3306,badminton,singles,438.9,277.0,0.3027,0.1285,2,0.5,2,0,26,0.5852
SM3307,badminton,singles,555.7,196.6,0.6291,0.2491,5,0.5,0,0,102,0.4549
SM3308,badminton,singles,715.9,188.2,0.3773,0.1611,3,0.8,3,0,222,0.4621
SM3309,badminton,singles,110.8,195.4,0.0252,0.4013,1,0.8,0,0,93,0.7975
SM3310,badminton,singles,15.7,295.0,0.0463,0.3257,0,1.0,0,1,243,0.9681
SM3311,badminton,singles,223.1,327.6,0.2663,0.7574,2,0.2,0,1,19,0.7259
SM3312,badminton,singles,172.1,177.0,0.2104,0.1369,2,1.0,0,0,295,0.8646
SM3313,badminton,singles,279.5,249.0,0.2112,0.24,4,0.2,3,1,43,0.7137
SM3314,badminton,singles,371.5,87.2,0.077,0.3616,1,0.8,2,0,1,0.7487
SM3315,badminton,singles,319.0,274.8,0.0668,0.2276,3,0.8,0,0,27,0.6474
SM3316,badminton,singles,266.9,211.9,0.1667,0.1769,1,1.0,1,1,34,0.8116
SM3317,badminton,singles,479.5,215.6,0.1936,0.027,5,1.0,0,0,6,0.4628
SM3318,badminton,singles,473.6,239.1,0.3917,0.8432,6,1.0,2,0,71,0.549
SM3319,badminton,singles,14.6,148.7,0.0083,0.4224,4,0.8,0,0,162,0.8804
SM3320,badminton,singles,389.0,202.0,0.2237,0.0602,1,1.0,0,0,305,0.5754
SM3321,badminton,singles,755.1,237.8,0.401,0.0041,3,1.0,0,0,15,0.484
SM3322,badminton,singles,20.6,283.3,0.0255,0.1414,0,1.0,0,1,138,1.0
SM3323,badminton,singles,66.0,202.6,0.2016,0.6289,1,1.0,0,1,142,0.9269
SM3324,badminton,singles,32.3,260.4,0.0664,0.1605,2,0.8,2,0,0,1.0
SM3325,badminton,singles,794.3,267.4,0.4628,0.2253,5,0.8,3,0,33,0.4807
SM3326,badminton,singles,146.1,272.0,0.1794,0.5769,2,0.8,5,0,77,0.8544
SM3327,badminton,singles,75.2,278.4,0.0492,0.3396,3,1.0,0,0,145,0.8078
SM3328,badminton,singles,38.6,202.5,0.2026,0.3663,7,1.0,0,1,25,0.9672
SM3329,badminton,singles,184.8,271.2,0.1807,0.2061,2,1.0,0,0,58,0.7435
SM3330,badminton,singles,39.7,301.5,0.0099,0.4224,1,1.0,0,1,121,0.9358
SM3331,badminton,singles,20.2,149.9,0.0189,0.0293,4,0.5,0,0,93,0.9219
SM3332,badminton,singles,154.9,192.6,0.1022,0.1584,4,1.0,2,1,156,0.7477
SM3333,badminton,singles,301.8,281.8,0.0759,0.307,3,1.0,0,1,146,0.6452
SM3334,badminton,singles,159.0,279.8,0.1308,0.0833,1,0.8,5,1,164,0.7863
SM3335,badminton,singles,714.2,200.4,0.3054,0.5073,5,0.8,0,0,19,0.5067
SM3336,badminton,singles,426.7,162.0,0.3639,0.1983,0,0.5,3,0,39,0.6242
SM3337,badminton,singles,608.8,138.8,0.3965,0.5056,0,1.0,0,0,125,0.458
SM3338,badminton,singles,114.5,166.7,0.0308,0.0645,3,0.8,0,1,109,0.8557
SM3339,badminton,singles,183.5,253.0,0.274,0.2993,1,0.5,0,0,508,0.7654
SM3340,badminton,singles,359.2,180.6,0.0418,0.1245,2,0.2,0,1,0,0.7415
SM3341,badminton,singles,311.8,190.4,0.141,0.0905,3,0.5,0,1,9,0.7381
SM3342,badminton,singles,140.8,112.4,0.227,0.5158,2,1.0,0,1,13,0.9025
SM3343,badminton,singles,489.0,154.5,0.4444,0.4969,2,1.0,3,0,316,0.5346
SM3344,badminton,singles,325.9,231.6,0.1693,0.0884,2,0.8,3,0,90,0.755
SM3345,badminton,singles,21.2,273.2,0.0198,0.0643,0,0.8,5,1,92,0.9788
SM3346,badminton,singles,104.6,147.5,0.0754,0.1743,4,0.8,0,1,24,0.7998
SM3347,badminton,singles,431.4,169.0,0.2576,0.38,0,0.5,0,0,236,0.508
SM3348,badminton,singles,511.6,202.2,0.362,0.5164,5,1.0,2,0,49,0.519
SM3349,badminton,singles,108.6,222.1,0.1756,0.2956,4,0.5,2,1,18,0.8116
SM3350,badminton,singles,261.6,190.6,0.122,0.1122,1,1.0,3,1,1,0.872
SM3351,badminton,singles,878.5,233.4,0.6295,0.0341,0,0.8,2,0,418,0.5881
SM3352,badminton,singles,143.8,190.4,0.0755,0.0251,5,1.0,5,0,460,0.8784
SM3353,badminton,singles,151.5,202.2,0.0676,0.309,11,1.0,0,1,96,0.7752
SM3354,badminton,singles,869.9,217.8,0.557,0.0391,4,1.0,0,0,34,0.4583
SM3355,badminton,singles,71.6,190.6,0.0081,0.4225,2,1.0,0,1,189,0.9332
SM3356,badminton,singles,370.7,235.4,0.2041,0.3053,3,0.5,0,0,281,0.6418
SM3357,badminton,singles,763.4,260.0,0.4615,0.0245,7,1.0,5,0,254,0.4812
SM3358,badminton,singles,702.6,222.5,0.5159,0.034,1,0.5,0,0,142,0.451
SM3359,badminton,singles,7.7,234.7,0.1853,0.3725,4,0.8,5,0,73,0.9844
SM3360,badminton,singles,103.4,193.5,0.1653,0.3035,2,0.5,0,0,30,0.8103
SM3361,badminton,singles,430.9,184.7,0.381,0.3925,6,0.8,3,0,9,0.5336
SM3362,badminton,singles,78.9,150.4,0.0369,0.5598,6,0.8,0,1,129,0.8601
SM3363,badminton,singles,294.6,265.8,0.1386,0.1017,0,0.5,5,0,4,0.8379
SM3364,badminton,singles,246.7,234.8,0.1838,0.3449,2,0.8,1,0,14,0.8272
SM3365,badminton,singles,487.6,214.3,0.1958,0.2224,2,0.2,0,0,47,0.6749
SM3366,badminton,singles,253.6,221.0,0.1931,0.012,2,0.8,2,1,20,0.8149
SM3367,badminton,singles,302.9,205.3,0.1917,0.2676,1,0.8,3,1,32,0.6328
SM3368,badminton,singles,308.1,171.8,0.2506,0.0712,6,1.0,5,1,320,0.7775
SM3369,badminton,singles,349.1,188.9,0.2361,0.044,2,0.5,1,0,53,0.6612
SM3370,badminton,singles,1071.4,206.0,0.7756,0.4499,3,0.8,0,0,90,0.5185
SM3371,badminton,singles,511.2,134.4,0.1848,0.234,1,1.0,0,0,152,0.5337
SM3372,badminton,singles,379.6,175.6,0.1937,0.1287,3,0.8,1,0,15,0.6136
SM3373,badminton,singles,784.9,186.3,0.4218,0.2036,7,0.8,5,0,232,0.484
SM3374,badminton,singles,59.0,203.2,0.0863,0.0315,0,1.0,0,1,23,0.9757
SM3375,badminton,singles,492.7,165.8,0.3623,0.1556,1,1.0,2,0,353,0.5107
SM3376,badminton,singles,17.6,256.2,0.0686,0.0162,4,1.0,1,1,91,0.9735
SM3377,badminton,singles,361.0,230.8,0.1358,0.12,2,0.5,1,0,33,0.6338
SM3378,badminton,singles,587.8,176.9,0.4756,0.1821,3,0.5,5,0,9,0.4729
SM3379,badminton,singles,540.2,171.3,0.4444,0.191,4,0.8,0,0,194,0.4482
SM3380,badminton,singles,158.5,146.6,0.0348,0.0725,2,0.5,1,1,104,0.7428
SM3381,badminton,singles,390.3,163.5,0.5263,0.3131,1,1.0,0,0,95,0.621
SM3382,badminton,singles,347.1,155.5,0.2585,0.1665,5,1.0,5,1,96,0.6242
SM3383,badminton,singles,264.6,159.9,0.3276,0.2664,5,0.5,1,0,145,0.6921
SM3384,badminton,singles,540.2,296.5,0.2905,0.0815,2,0.8,2,0,48,0.5065
SM3385,badminton,singles,61.0,165.4,0.1479,0.2794,1,0.8,2,1,229,0.956
SM3386,badminton,singles,296.4,224.8,0.0395,0.0139,2,1.0,3,0,162,0.7667
SM3387,badminton,singles,67.4,242.4,0.072,0.3517,7,0.5,3,0,125,0.8927
SM3388,badminton,singles,82.2,193.9,0.0194,0.4282,5,0.2,0,1,18,0.8685
SM3389,badminton,singles,33.7,212.6,0.2349,0.2578,8,1.0,0,1,25,0.964
SM3390,badminton,singles,66.1,178.0,0.1066,0.1848,3,0.5,1,1,88,0.829
SM3391,badminton,singles,415.2,233.2,0.038,0.1081,4,0.8,0,0,172,0.5696
SM3392,badminton,singles,451.4,233.0,0.2279,0.1425,2,0.5,3,0,154,0.4864
SM3393,badminton,singles,131.6,242.2,0.2305,0.5736,0,1.0,2,0,20,0.8353
SM3394,badminton,singles,422.5,124.7,0.1853,0.1927,3,0.5,0,0,149,0.6361
SM3395,badminton,singles,863.5,207.8,0.61,0.1714,0,0.8,0,0,136,0.4606
SM3396,badminton,singles,502.7,216.6,0.1511,0.1393,7,0.8,0,0,100,0.6539
SM3397,badminton,singles,108.5,190.4,0.0825,0.1924,3,0.8,0,0,320,0.8863
SM3398,badminton,singles,173.3,168.3,0.2039,0.6473,7,0.5,0,1,62,0.7896
SM3399,badminton,singles,151.1,246.8,0.1891,0.3371,1,0.5,2,1,316,0.8888
SM3400,badminton,singles,318.4,225.8,0.0996,0.1958,4,1.0,0,0,41,0.7046
SM3401,badminton,singles,686.3,192.8,0.5553,0.1058,2,0.2,2,1,47,0.4685
SM3402,badminton,singles,842.2,247.6,0.5652,0.1193,0,1.0,3,0,35,0.4708
SM3403,badminton,singles,592.4,234.1,0.4798,0.1553,4,0.8,0,0,119,0.4536
SM3404,badminton,singles,642.2,244.4,0.4452,0.3261,4,1.0,0,0,257,0.451
SM3405,badminton,singles,254.2,229.4,0.1484,0.2857,0,0.2,0,0,107,0.7036
SM3406,badminton,singles,540.9,187.4,0.4439,0.1622,1,0.5,0,0,224,0.4995
SM3407,badminton,singles,153.6,166.4,0.0565,0.109,5,0.8,1,0,35,0.7754
SM3408,badminton,singles,514.4,187.4,0.4727,0.3688,7,1.0,0,0,134,0.5363
SM3409,badminton,singles,13.5,315.4,0.0449,0.4387,9,0.8,2,1,64,0.8577
SM3410,badminton,singles,60.1,203.1,0.0351,0.4415,1,1.0,2,0,118,0.8679
SM3411,badminton,singles,1069.2,148.1,0.7522,0.045,3,1.0,0,0,130,0.3954
SM3412,badminton,singles,722.9,228.6,0.2781,0.5286,1,0.8,0,0,88,0.4556
SM3413,badminton,singles,783.8,223.8,0.6636,0.1014,2,1.0,1,0,220,0.5401
SM3414,badminton,singles,191.8,222.0,0.0464,0.2408,1,1.0,0,0,237,0.7562
SM3415,badminton,singles,8.7,215.7,0.1191,0.7505,3,1.0,1,1,69,1.0
SM3416,badminton,singles,87.3,281.8,0.0517,0.1919,5,0.5,0,0,7,0.9132
SM3417,badminton,singles,347.9,251.6,0.1298,0.109,1,0.2,0,0,213,0.7954
SM3418,badminton,singles,300.6,157.2,0.3451,0.3771,6,0.8,0,0,18,0.8278
SM3419,badminton,singles,701.2,152.3,0.442,0.2325,0,0.5,0,0,61,0.552
SM3420,badminton,singles,141.5,221.2,0.062,0.2365,3,0.5,5,1,498,0.8057
SM3421,badminton,singles,415.4,240.4,0.3014,0.3127,3,0.5,0,0,60,0.6412
SM3422,badminton,singles,140.2,172.7,0.1676,0.138,1,0.8,0,1,119,0.7065
SM3423,badminton,singles,100.5,226.2,0.097,0.1969,11,1.0,0,1,70,0.9182
SM3424,badminton,singles,761.8,129.2,0.3488,0.1287,2,1.0,1,0,14,0.4979
SM3425,badminton,singles,48.0,239.3,0.1662,0.397,2,0.2,2,0,33,0.9643
SM3426,badminton,singles,394.7,209.2,0.2826,0.3782,2,0.8,0,1,8,0.6473
SM3427,badminton,singles,58.3,146.1,0.0287,0.5296,0,0.5,0,1,48,0.9542
SM3428,badminton,singles,198.3,134.0,0.1518,0.039,1,0.5,5,1,53,0.7688
SM3429,badminton,singles,501.4,238.8,0.2281,0.0028,3,1.0,0,0,186,0.49
SM3430,badminton,singles,9.1,159.8,0.0514,0.4378,1,0.5,0,1,60,0.8793
SM3431,badminton,singles,764.6,211.0,0.3143,0.3963,5,0.8,2,0,109,0.4419
SM3432,badminton,singles,401.4,230.1,0.3524,0.1787,0,1.0,2,0,14,0.619
SM3433,badminton,singles,38.7,211.4,0.1471,0.1189,0,0.2,0,0,16,0.9242
SM3434,badminton,singles,98.2,212.8,0.1089,0.4866,5,1.0,3,1,26,0.8354
SM3435,badminton,singles,228.9,238.6,0.2092,0.1837,0,0.8,1,1,63,0.7507
SM3436,badminton,singles,580.9,284.2,0.4094,0.2767,3,0.5,0,0,582,0.4707
SM3437,badminton,singles,79.8,221.8,0.0649,0.0187,1,0.5,0,1,111,0.9027
SM3438,badminton,singles,62.4,214.8,0.1862,0.3929,1,0.8,3,1,27,0.8496
SM3439,badminton,singles,318.7,174.4,0.0842,0.1503,3,0.8,2,0,18,0.6814
SM3440,badminton,singles,398.1,260.6,0.1566,0.5068,6,0.8,2,0,116,0.5784
SM3441,badminton,singles,476.8,254.8,0.0768,0.3322,1,0.2,0,0,107,0.5781
SM3442,badminton,singles,238.5,216.1,0.2604,0.282,3,0.5,2,0,52,0.8608
SM3443,badminton,singles,620.9,192.5,0.2362,0.2978,2,1.0,0,0,54,0.4812
SM3444,badminton,singles,115.1,204.0,0.124,0.3751,4,0.8,0,1,29,0.8299
SM3445,badminton,singles,7.3,175.0,0.1147,0.0089,3,1.0,2,1,192,0.9757
SM3446,badminton,singles,580.2,237.4,0.3958,0.3954,1,0.5,5,0,54,0.445
SM3447,badminton,singles,169.6,208.0,0.208,0.4912,7,0.5,3,0,51,0.725
SM3448,badminton,singles,674.3,213.2,0.4363,0.1748,3,0.8,0,0,99,0.5009
SM3449,badminton,singles,224.9,243.4,0.17,0.5923,0,0.5,0,1,262,0.813
SM3450,badminton,singles,620.5,238.8,0.4429,0.3976,1,0.2,1,0,340,0.4438
SM3451,badminton,singles,294.0,264.5,0.2184,0.1938,5,0.5,1,0,90,0.645
SM3452,badminton,singles,390.0,168.9,0.1697,0.049,3,0.5,3,1,81,0.6048
SM3453,badminton,singles,198.6,182.9,0.2112,0.2257,4,0.8,0,0,35,0.9102
SM3454,badminton,singles,235.3,219.0,0.1796,0.0422,5,0.2,3,0,89,0.8786
SM3455,badminton,singles,86.9,200.7,0.121,0.1755,3,0.8,0,1,226,0.9885
SM3456,badminton,singles,21.5,242.8,0.0328,0.6032,2,1.0,1,0,170,0.8746
SM3457,badminton,singles,285.1,285.8,0.2121,0.0757,2,1.0,3,1,53,0.6633
SM3458,badminton,singles,147.2,200.5,0.0809,0.2712,0,1.0,0,0,30,0.8983
SM3459,badminton,singles,279.9,232.1,0.0238,0.3629,0,1.0,5,0,173,0.6811
SM3460,badminton,singles,438.0,189.9,0.3399,0.0238,3,0.5,0,0,41,0.7544
SM3461,badminton,singles,779.7,214.6,0.3869,0.0156,4,0.5,0,0,248,0.4164
SM3462,badminton,singles,751.0,195.9,0.4689,0.2171,2,0.5,0,0,65,0.5556
SM3463,badminton,singles,143.9,190.7,0.2049,0.2442,7,0.8,1,0,112,0.7881
SM3464,badminton,singles,186.6,171.6,0.2682,0.3419,0,1.0,0,1,156,0.7404
SM3465,badminton,singles,334.9,208.8,0.1626,0.0136,3,0.8,0,0,73,0.6633
SM3466,badminton,singles,294.8,223.3,0.142,0.4261,9,0.8,5,0,76,0.6765
SM3467,badminton,singles,92.1,194.4,0.0092,0.4918,2,1.0,1,0,141,0.9036
SM3468,badminton,singles,532.6,222.2,0.4729,0.2723,2,0.5,3,0,22,0.5106
SM3469,badminton,singles,383.0,266.2,0.3014,0.2073,1,0.8,0,0,31,0.5839
SM3470,badminton,singles,433.6,188.4,0.4252,0.2118,6,0.8,0,0,73,0.669
SM3471,badminton,singles,399.1,253.8,0.2635,0.1541,0,1.0,2,0,42,0.594
SM3472,badminton,singles,31.1,200.4,0.0261,0.3807,4,0.8,0,1,61,1.0
SM3473,badminton,singles,481.8,136.0,0.1776,0.5196,2,1.0,1,0,30,0.5075
SM3474,badminton,singles,96.5,116.8,0.0262,0.1433,1,0.8,1,0,14,0.8542
SM3475,badminton,singles,66.7,185.4,0.0446,0.1124,0,1.0,0,1,145,0.8573
SM3476,badminton,singles,745.1,263.8,0.2715,0.2934,4,0.8,0,0,72,0.4714
SM3477,badminton,singles,331.9,180.4,0.1988,0.5941,0,1.0,5,0,104,0.6367
SM3478,badminton,singles,1174.9,212.2,0.8046,0.2464,5,1.0,3,0,249,0.4714
SM3479,badminton,singles,855.7,232.8,0.4373,0.1871,2,0.8,0,0,115,0.4557
SM3480,badminton,singles,408.4,267.8,0.2577,0.2224,2,0.8,2,0,163,0.6406
SM3481,badminton,singles,490.0,216.4,0.2938,0.398,1,0.2,0,0,351,0.4855
SM3482,badminton,singles,234.0,143.0,0.1771,0.2735,7,1.0,1,0,330,0.8302
SM3483,badminton,singles,561.7,168.8,0.4431,0.018,2,0.8,2,0,43,0.4636
SM3484,badminton,singles,190.5,290.7,0.0451,0.3155,3,0.8,1,1,114,0.7492
SM3485,badminton,singles,189.7,263.3,0.27,0.0949,9,0.8,0,0,8,0.7714
SM3486,badminton,singles,245.8,258.0,0.1948,0.15,3,0.2,3,0,1,0.7188
SM3487,badminton,singles,111.8,185.2,0.0802,0.1941,0,1.0,1,1,20,0.9255
SM3488,badminton,singles,318.9,195.0,0.2722,0.15,4,1.0,2,0,38,0.5917
SM3489,badminton,singles,113.0,231.9,0.0106,0.2331,0,0.2,2,1,315,0.7848
SM3490,badminton,singles,234.2,275.8,0.3532,0.1189,3,1.0,0,0,49,0.8355
SM3491,badminton,singles,1048.1,200.4,0.5901,0.2146,1,0.2,1,0,62,0.4621
SM3492,badminton,singles,417.3,151.6,0.1615,0.3301,6,1.0,0,0,135,0.707
SM3493,badminton,singles,609.5,211.7,0.5054,0.2036,2,0.2,1,0,448,0.4648
SM3494,badminton,singles,54.5,182.8,0.0537,0.3111,4,0.2,0,1,45,0.849
SM3495,badminton,singles,523.7,211.8,0.3083,0.2529,2,0.5,0,0,57,0.5239
SM3496,badminton,singles,219.3,200.5,0.1269,0.0733,8,0.5,2,1,11,0.724
SM3497,badminton,singles,174.7,274.4,0.176,0.0498,1,0.8,2,1,187,0.7758
SM3498,badminton,singles,109.6,190.4,0.1517,0.1083,3,0.8,0,1,8,0.8642
SM3499,badminton,singles,312.7,162.0,0.1637,0.1602,1,1.0,2,1,56,0.8031
SM3500,badminton,singles,429.5,234.4,0.421,0.2791,1,1.0,0,0,45,0.5716
SM3501,badminton,singles,611.3,241.2,0.2801,0.1485,7,0.2,0,0,962,0.5505
SM3502,badminton,singles,56.1,217.8,0.1164,0.0305,3,0.8,1,1,220,0.9525
SM3503,badminton,singles,398.6,256.3,0.1714,0.0224,1,0.2,3,0,121,0.727
SM3504,badminton,singles,442.1,208.6,0.1513,0.0941,2,0.8,0,0,219,0.5538
SM3505,badminton,singles,655.1,214.8,0.3279,0.475,3,0.8,0,0,290,0.5128
SM3506,badminton,singles,378.8,264.6,0.297,0.7766,0,0.5,1,0,177,0.7235
SM3507,badminton,singles,393.5,237.3,0.167,0.3028,1,0.8,1,0,46,0.5493
SM3508,badminton,singles,41.6,232.2,0.228,0.1453,3,0.2,0,0,46,0.9432
SM3509,badminton,singles,612.5,158.2,0.27,0.5121,3,1.0,0,0,75,0.484
SM3510,badminton,singles,440.9,147.2,0.218,0.066,1,1.0,1,0,27,0.5682
SM3511,badminton,singles,276.5,252.6,0.2846,0.3312,2,1.0,1,1,90,0.7046
SM3512,badminton,singles,3.9,247.1,0.0414,0.396,1,0.2,3,1,130,0.9363
SM3513,badminton,singles,133.2,193.0,0.1621,0.0399,6,1.0,0,1,81,0.746
SM3514,badminton,singles,556.2,214.9,0.322,0.3417,1,0.5,1,0,415,0.4456
SM3515,badminton,singles,173.7,288.6,0.011,0.1185,0,1.0,0,1,47,0.9267
SM3516,badminton,singles,85.8,219.8,0.178,0.3924,7,1.0,0,1,31,0.8508
SM3517,badminton,singles,1063.1,176.6,0.628,0.331,1,1.0,3,0,27,0.4333
SM3518,badminton,singles,61.9,213.2,0.0777,0.0647,1,1.0,3,1,61,0.9442
SM3519,badminton,singles,240.4,179.6,0.178,0.1427,5,0.8,0,0,29,0.6953
SM3520,badminton,singles,182.5,175.2,0.1117,0.3287,6,0.8,2,0,2,0.7904
SM3521,badminton,singles,426.5,128.4,0.2425,0.115,4,0.8,5,0,202,0.5444
SM3522,badminton,singles,39.7,215.8,0.0922,0.5032,4,0.8,1,0,16,0.8576
SM3523,badminton,singles,274.0,240.6,0.3999,0.1059,10,0.2,1,0,184,0.6611
SM3524,badminton,singles,220.4,271.6,0.2463,0.2274,5,0.5,1,0,76,0.8458
SM3525,badminton,singles,1076.4,124.0,0.5405,0.1632,2,0.8,2,0,37,0.451
SM3526,badminton,singles,187.5,105.6,0.0059,0.5497,2,0.8,0,0,90,0.7398
SM3527,badminton,singles,163.5,248.8,0.1362,0.2119,2,1.0,3,0,65,0.8415
SM3528,badminton,singles,140.3,195.2,0.0104,0.1737,11,1.0,2,1,195,0.809
SM3529,badminton,singles,1.6,204.1,0.1272,0.0355,4,0.5,0,1,3,1.0
SM3530,badminton,singles,327.0,257.4,0.3862,0.2162,7,1.0,0,0,332,0.747
SM3531,badminton,singles,109.5,221.8,0.1181,0.1134,10,1.0,0,0,19,0.8159
SM3532,badminton,singles,438.9,182.9,0.4199,0.0803,1,1.0,3,0,114,0.503
SM3533,badminton,singles,200.5,159.9,0.1392,0.3173,6,0.8,3,0,373,0.7148
SM3534,badminton,singles,740.0,233.2,0.4831,0.061,5,0.2,0,0,146,0.4076
SM3535,badminton,singles,414.0,131.0,0.0918,0.2862,5,1.0,3,0,14,0.6141
SM3536,badminton,singles,280.4,216.2,0.2212,0.0276,0,0.8,1,1,72,0.8091
SM3537,badminton,singles,928.0,139.4,0.5776,0.0777,3,0.8,1,0,118,0.5495
SM3538,badminton,singles,388.8,218.8,0.2822,0.2353,8,0.8,0,0,138,0.744
SM3539,badminton,singles,577.3,129.6,0.3385,0.6929,1,0.5,3,0,54,0.464
