player_id,skill_category,rating,rating_deviation,win_rate,activeness_score,matches_played,current_streak,days_since_last_match,gender
P1271,beginner,930.2,278.9,0.05,0.4244,58,-1,20,M
P1272,intermediate,1451.7,207.2,0.3625,0.2466,5,0,185,M
P1273,advanced,1371.9,135.1,0.2627,0.6286,13,-6,10,F
P1274,beginner,1067.1,243.1,0.1744,0.7869,7,-3,4,F
P1275,beginner,1010.6,350.0,0.0721,0.3329,30,0,15,M
P1276,beginner,807.3,312.7,0.05,0.1911,16,-1,35,F
P1277,advanced,1460.0,153.3,0.2736,0.7855,15,1,1,F
P1278,intermediate,1319.6,268.0,0.3292,0.4784,6,5,68,F
P1279,intermediate,1429.0,198.7,0.4536,0.524,10,5,52,F
P1280,intermediate,1413.5,157.7,0.5142,0.5502,9,0,32,F
P1281,expert,1781.6,144.6,0.584,0.218,10,0,58,F
P1282,beginner,944.6,240.4,0.0572,0.3983,21,0,25,F
P1283,advanced,1644.7,170.0,0.5818,0.1967,5,0,21,M
P1284,intermediate,1613.6,159.6,0.438,0.2799,9,-1,6,F
P1285,intermediate,1454.2,196.6,0.4024,0.3871,7,-1,14,M
P1286,intermediate,1350.9,147.9,0.1767,0.4263,31,-3,22,F
P1287,beginner,823.9,283.7,0.05,0.0849,7,0,46,F
P1288,intermediate,1298.8,199.0,0.3081,0.1401,5,-5,185,F
P1289,beginner,941.8,332.0,0.1202,0.0896,16,-2,6,F
P1290,intermediate,1415.9,198.3,0.3864,0.0581,8,1,110,M
P1291,intermediate,1622.7,223.8,0.5318,0.1283,5,0,54,F
P1292,beginner,1104.2,311.5,0.1307,0.5837,31,2,2,F
P1293,intermediate,1394.6,213.7,0.3502,0.1863,5,0,103,M
P1294,beginner,1126.1,296.3,0.0586,0.664,36,-3,42,M
P1295,beginner,1109.8,307.9,0.2043,0.0599,6,-1,93,M
P1296,intermediate,1053.8,179.7,0.098,0.0641,5,1,369,M
P1297,beginner,1214.5,250.1,0.3086,0.1196,10,-2,8,M
P1298,intermediate,1271.7,238.0,0.2004,0.292,30,-1,12,M
P1299,expert,2145.8,113.0,0.8185,0.4631,12,0,2,F
P1300,beginner,1113.5,268.2,0.05,0.1024,12,-3,246,F
P1301,beginner,877.2,271.8,0.05,0.5706,8,0,13,F
P1302,advanced,1784.5,133.4,0.6749,0.1551,6,-1,24,F
P1303,beginner,800.0,239.6,0.1122,0.3316,9,0,20,M
P1304,intermediate,1422.3,223.4,0.3186,0.1856,12,1,140,M
P1305,beginner,1097.7,261.0,0.1968,0.0569,5,4,60,M
P1306,beginner,1040.0,335.6,0.0635,0.4378,37,-5,11,F
P1307,advanced,1567.7,160.9,0.425,0.8547,25,1,34,M
P1308,intermediate,1325.5,223.5,0.4753,0.07,5,0,38,F
P1309,beginner,1061.2,307.0,0.067,0.4735,22,0,20,M
P1310,advanced,1781.2,184.3,0.6558,0.6037,30,4,9,M
P1311,intermediate,1087.2,263.1,0.2497,0.2604,23,-1,15,F
P1312,beginner,1046.9,272.3,0.2017,0.0647,5,3,4,F
P1313,beginner,1084.2,348.2,0.1923,0.072,5,0,104,M
P1314,intermediate,935.5,156.8,0.1214,0.4174,21,-1,35,F
P1315,advanced,1821.9,183.1,0.6776,0.3372,10,0,13,F
P1316,intermediate,1428.0,164.3,0.3289,0.3668,6,0,19,M
P1317,intermediate,1361.1,206.2,0.3411,0.4822,28,2,28,M
P1318,advanced,1693.6,169.1,0.6426,0.3979,6,0,52,F
P1319,advanced,1762.5,163.8,0.5449,0.4847,19,2,2,F
P1320,advanced,1600.6,169.4,0.5957,0.8306,52,4,5,M
P1321,intermediate,1024.5,166.6,0.0883,0.1457,8,1,45,F
P1322,beginner,922.0,289.4,0.0668,0.3482,8,-2,22,M
P1323,beginner,852.5,285.2,0.05,0.1549,32,1,79,F
P1324,intermediate,1433.6,166.7,0.3951,0.9029,36,0,6,F
P1325,advanced,1662.4,162.2,0.5153,0.6661,20,3,23,M
P1326,intermediate,1536.5,229.8,0.4479,0.6498,5,-5,7,F
P1327,intermediate,1470.9,221.0,0.4738,0.5567,14,0,25,F
P1328,beginner,1022.5,297.0,0.2601,0.2432,22,-1,7,F
P1329,intermediate,1181.7,224.4,0.2733,0.0849,7,2,167,F
P1330,expert,2137.0,54.7,0.8671,0.7702,37,-1,18,M
P1331,intermediate,1209.8,250.0,0.3329,0.4812,40,-3,36,M
P1332,beginner,1233.2,302.8,0.2163,0.4642,13,-1,22,M
P1333,beginner,1015.7,258.0,0.078,0.4765,6,-1,27,M
P1334,advanced,1836.1,127.1,0.5848,0.0507,6,0,8,F
P1335,beginner,1266.5,232.1,0.3466,0.6257,44,-2,58,M
P1336,beginner,1188.7,276.8,0.1948,0.4226,17,0,12,M
P1337,advanced,1637.9,155.2,0.5826,0.5816,35,0,14,F
P1338,intermediate,1216.0,151.4,0.2519,0.707,46,1,26,M
P1339,beginner,1149.5,214.7,0.3048,0.6655,112,-5,26,M
P1340,intermediate,1682.7,230.2,0.6611,0.2271,22,0,134,M
P1341,beginner,1081.3,294.9,0.0961,0.5802,10,0,58,M
P1342,intermediate,1415.5,235.1,0.457,0.5657,34,3,1,M
P1343,expert,1779.2,115.9,0.6239,0.5148,85,2,5,M
P1344,beginner,853.8,334.2,0.1178,0.2585,16,4,2,M
P1345,advanced,1642.4,179.4,0.5097,0.5624,28,0,24,M
P1346,intermediate,1233.2,141.1,0.376,0.2473,5,2,0,M
P1347,intermediate,1478.8,252.2,0.404,0.2026,17,-1,26,M
P1348,intermediate,1219.1,207.2,0.167,0.2721,8,-1,26,M
P1349,advanced,1969.2,120.5,0.756,0.6525,20,0,34,M
P1350,intermediate,1106.5,205.7,0.2605,0.0866,7,0,46,M
P1351,intermediate,1595.3,191.1,0.618,0.6916,162,1,8,F
P1352,intermediate,1231.2,245.4,0.3186,0.3927,20,2,67,F
P1353,intermediate,1336.8,174.1,0.4586,0.4423,18,0,60,M
P1354,beginner,1077.8,350.0,0.1916,0.0922,5,0,95,F
P1355,expert,2122.2,160.5,0.8239,0.7638,78,0,10,M
P1356,expert,2192.1,105.4,0.7961,0.4373,7,-2,55,F
P1357,advanced,1655.6,153.0,0.709,0.445,8,3,15,M
P1358,intermediate,1516.1,241.0,0.3634,0.1986,18,-1,12,M
P1359,advanced,1651.3,158.3,0.5445,0.1212,5,-4,63,F
P1360,beginner,1185.3,282.2,0.3019,0.0555,6,0,22,F
P1361,intermediate,1460.9,178.3,0.1876,0.3875,52,3,35,M
P1362,intermediate,1220.0,188.1,0.4468,0.3988,18,3,18,M
P1363,intermediate,1290.1,215.1,0.242,0.2609,25,3,55,F
P1364,expert,2096.9,117.4,0.6171,0.2642,14,0,129,F
P1365,intermediate,1270.9,217.0,0.3567,0.7213,20,1,13,F
P1366,intermediate,910.4,244.6,0.1512,0.232,26,-2,16,F
P1367,beginner,861.4,234.1,0.1418,0.3275,5,-1,9,F
P1368,advanced,1683.4,144.5,0.6486,0.3008,38,0,21,M
P1369,advanced,1709.7,76.7,0.664,0.5839,15,1,5,M
P1370,beginner,991.6,350.0,0.1966,0.1272,11,3,114,F
P1371,advanced,1567.1,163.5,0.6041,0.6998,62,0,3,M
P1372,intermediate,1547.4,211.0,0.5316,0.3479,28,5,69,F
P1373,expert,2137.1,132.1,0.8394,0.2516,58,1,127,M
P1374,beginner,1190.5,245.4,0.2428,0.3266,55,-1,75,F
P1375,intermediate,1092.6,229.9,0.2256,0.3285,10,0,77,M
P1376,intermediate,1504.5,205.8,0.52,0.4852,102,-6,36,M
P1377,expert,1940.2,82.7,0.5689,0.7593,56,-1,25,M
P1378,intermediate,1248.0,180.8,0.3013,0.3246,21,2,41,M
P1379,intermediate,1278.6,187.5,0.1476,0.8029,46,-2,10,M
P1380,intermediate,1378.9,198.7,0.4275,0.421,20,0,22,F
P1381,intermediate,1104.5,197.0,0.3457,0.649,24,0,0,M
P1382,intermediate,1280.1,198.6,0.4373,0.451,20,-2,36,F
P1383,advanced,1792.5,148.3,0.5802,0.2354,11,1,28,F
P1384,beginner,1246.9,292.5,0.3309,0.5042,17,1,3,F
P1385,beginner,1169.1,232.2,0.2051,0.0384,7,-2,215,F
P1386,intermediate,1555.8,207.4,0.4916,0.4753,51,0,2,M
P1387,beginner,918.7,282.6,0.1499,0.3672,13,0,17,F
P1388,intermediate,1323.0,228.7,0.4026,0.2824,5,-1,4,M
P1389,advanced,1511.3,170.5,0.4553,0.7686,10,2,6,M
P1390,intermediate,1364.8,219.5,0.4925,0.1161,9,0,33,M
P1391,intermediate,1292.0,206.8,0.307,0.2676,18,-1,7,M
P1392,beginner,1041.5,241.6,0.1329,0.5605,20,1,2,M
P1393,advanced,1723.4,197.6,0.5802,0.5631,8,0,29,M
P1394,advanced,1727.0,139.0,0.5409,0.0858,5,1,13,F
P1395,intermediate,1383.0,137.1,0.3371,0.3529,17,2,14,M
P1396,intermediate,1013.3,171.5,0.0877,0.5538,12,2,12,F
P1397,beginner,1068.7,307.4,0.065,0.8211,18,2,12,M
P1398,beginner,1188.2,304.4,0.2163,0.6386,106,-2,4,M
P1399,beginner,924.8,253.7,0.2459,0.1845,5,-1,77,F
P1400,advanced,1677.2,142.2,0.4233,0.4859,35,3,7,F
P1401,expert,2070.1,107.6,0.8975,0.6542,30,2,72,M
P1402,intermediate,1179.2,155.6,0.2499,0.6852,23,2,5,F
P1403,beginner,1205.9,266.3,0.3252,0.1601,16,0,36,M
P1404,intermediate,1160.5,160.6,0.1856,0.8181,35,0,0,F
P1405,intermediate,1422.8,204.4,0.4298,0.1819,6,2,1,M
P1406,beginner,1004.5,268.8,0.1071,0.485,6,-1,14,F
P1407,intermediate,1140.5,196.2,0.17,0.4803,35,1,6,F
P1408,intermediate,1540.6,217.2,0.4991,0.7621,59,2,13,M
P1409,beginner,942.1,288.5,0.1593,0.2624,11,0,128,M
P1410,beginner,1069.5,281.2,0.144,0.4076,23,0,97,F
P1411,intermediate,1443.6,180.7,0.6159,0.3279,8,-3,28,F
P1412,expert,2117.7,95.6,0.7655,0.4006,12,1,33,M
P1413,intermediate,1454.2,174.6,0.4925,0.7263,59,-4,22,F
P1414,beginner,1125.5,284.2,0.2767,0.9292,109,-1,12,F
P1415,intermediate,1394.2,223.6,0.4287,0.3593,20,2,9,M
P1416,beginner,1137.3,194.2,0.219,0.2571,14,-4,91,M
P1417,intermediate,1260.5,202.5,0.3514,0.01,5,1,11,M
P1418,intermediate,1376.9,252.9,0.3409,0.3104,16,-3,8,M
P1419,intermediate,1392.5,201.4,0.433,0.3901,16,3,7,M
P1420,beginner,808.3,265.6,0.05,0.6831,70,1,9,M
P1421,intermediate,1298.3,186.3,0.2403,0.3182,10,-1,4,F
P1422,expert,2153.7,80.8,0.7713,0.1064,13,-2,18,F
P1423,advanced,1484.6,204.4,0.3527,0.549,17,1,6,F
P1424,intermediate,1611.9,240.5,0.5994,0.6887,23,4,23,F
P1425,beginner,956.8,283.8,0.1605,0.2013,5,-8,64,M
P1426,beginner,1286.8,285.1,0.3645,0.063,7,2,58,F
P1427,beginner,1038.6,247.8,0.2465,0.2706,10,0,48,M
P1428,intermediate,1473.9,214.7,0.4199,0.2237,14,0,11,F
P1429,intermediate,1259.9,203.5,0.4198,0.4857,25,2,4,M
P1430,beginner,1148.6,268.3,0.0587,0.3951,20,2,13,F
P1431,intermediate,1308.2,198.4,0.3043,0.1986,20,1,34,M
P1432,advanced,1787.2,132.3,0.5466,0.6489,22,-7,16,M
P1433,beginner,1075.7,224.0,0.1335,0.505,34,0,3,M
P1434,intermediate,1527.9,162.5,0.5186,0.6303,69,1,1,M
P1435,intermediate,1345.7,258.2,0.4451,0.1986,25,3,42,M
P1436,intermediate,1537.3,212.5,0.6115,0.2213,6,-9,23,F
P1437,intermediate,1382.3,196.4,0.3224,0.1636,7,4,33,M
P1438,intermediate,1483.4,198.1,0.4561,0.6867,18,0,0,M
P1439,beginner,924.8,209.7,0.1029,0.0134,5,0,77,M
P1440,intermediate,1665.1,199.7,0.3421,0.6388,22,1,11,F
P1441,intermediate,1016.9,210.5,0.1815,0.3609,5,0,16,M
P1442,intermediate,1356.9,152.9,0.4347,0.2581,11,0,17,F
P1443,advanced,1653.7,155.4,0.6815,0.8656,9,-4,0,F
P1444,intermediate,1466.7,174.0,0.4065,0.3158,15,0,55,F
P1445,beginner,976.2,264.5,0.1814,0.7799,43,0,10,M
P1446,expert,2024.1,92.3,0.812,0.0577,6,0,44,F
P1447,intermediate,1560.5,270.4,0.4449,0.4005,40,0,99,M
P1448,beginner,844.0,182.8,0.05,0.3629,26,-2,8,M
P1449,intermediate,1113.5,230.1,0.1433,0.4067,35,-2,21,F
P1450,intermediate,1553.3,183.1,0.4898,0.5663,9,0,1,F
P1451,advanced,1401.8,126.9,0.4196,0.2366,15,0,0,F
P1452,beginner,1071.8,293.1,0.1288,0.7485,14,-5,20,F
P1453,advanced,1609.6,121.5,0.5119,0.1168,7,1,150,M
P1454,intermediate,1302.0,255.7,0.3572,0.5171,66,-2,30,F
P1455,beginner,1144.1,314.6,0.2629,0.2439,51,0,31,M
P1456,beginner,1202.1,166.2,0.1396,0.4901,8,0,16,F
P1457,beginner,1168.6,304.6,0.2535,0.1442,7,0,116,F
P1458,advanced,1872.1,146.4,0.6013,0.2526,10,0,61,M
P1459,advanced,1819.0,195.3,0.6716,0.5293,6,-1,4,F
P1460,beginner,831.9,332.3,0.05,0.67,46,-1,0,M
P1461,intermediate,1134.2,225.3,0.186,0.1015,7,1,33,M
P1462,beginner,1291.6,267.8,0.2899,0.2968,6,0,9,F
P1463,beginner,1203.9,305.7,0.1917,0.1238,7,0,150,M
P1464,advanced,1517.3,96.1,0.5881,0.3421,14,4,46,F
P1465,intermediate,1420.1,232.7,0.277,0.8578,32,2,9,M
P1466,intermediate,1444.4,185.4,0.5124,0.1959,5,-4,3,F
P1467,intermediate,1368.7,235.7,0.4243,0.1382,8,1,12,F
P1468,beginner,1065.2,235.6,0.0854,0.1824,14,2,88,M
P1469,intermediate,1339.3,268.4,0.4561,0.6775,45,6,3,F
P1470,beginner,1182.7,318.3,0.1412,0.3492,6,0,6,F
P1471,intermediate,1317.9,182.8,0.3605,0.6927,94,0,38,M
P1472,beginner,862.5,305.7,0.05,0.3209,9,2,96,F
P1473,advanced,1500.6,108.6,0.3733,0.6372,148,-1,2,F
P1474,beginner,924.4,241.3,0.05,0.3506,17,-2,7,F
P1475,beginner,978.0,285.3,0.0672,0.4487,22,0,78,M
P1476,intermediate,1323.4,158.8,0.3238,0.2324,15,-1,2,M
P1477,intermediate,1254.5,185.0,0.3696,0.1673,7,0,89,F
P1478,intermediate,1497.3,209.1,0.4373,0.134,7,-3,94,F
P1479,advanced,1570.4,107.5,0.528,0.1066,14,3,27,M
P1480,intermediate,1287.3,210.2,0.5245,0.3878,6,0,12,M
P1481,intermediate,1211.5,242.3,0.2287,0.174,21,0,13,M
P1482,advanced,1796.6,141.3,0.6605,0.6254,27,0,3,F
P1483,intermediate,1442.6,183.1,0.466,0.3095,12,0,61,M
P1484,beginner,872.8,308.1,0.125,0.1567,7,-1,77,F
P1485,intermediate,1294.4,222.2,0.2147,0.151,15,0,194,F
P1486,beginner,989.7,251.9,0.111,0.289,47,-5,15,M
P1487,intermediate,1387.6,245.0,0.3548,0.2514,14,-1,0,M
P1488,beginner,1213.8,264.2,0.1037,0.0538,9,0,75,M
P1489,beginner,1208.3,220.3,0.2608,0.2913,13,-1,4,M
P1490,advanced,1882.8,171.9,0.7149,0.6637,33,-5,22,M
P1491,beginner,1137.3,340.3,0.3997,0.4389,41,2,23,F
P1492,advanced,1859.1,238.5,0.5954,0.4293,8,-2,29,M
P1493,intermediate,1202.9,228.8,0.2532,0.4475,8,-6,14,F
P1494,beginner,1152.1,257.6,0.2057,0.5204,17,0,1,M
P1495,advanced,1667.1,203.1,0.6565,0.454,49,3,9,M
P1496,advanced,1692.1,129.7,0.6146,0.5245,18,0,7,M
P1497,intermediate,1300.1,199.2,0.2532,0.7306,13,-2,18,F
P1498,intermediate,1266.2,149.0,0.4295,0.5286,14,-1,32,F
P1499,beginner,1093.1,279.7,0.242,0.7289,25,-1,6,M
P1500,intermediate,1381.2,180.6,0.3775,0.5472,69,0,14,M
P1501,intermediate,1471.4,249.4,0.3821,0.7665,10,0,25,F
P1502,intermediate,1259.7,160.4,0.3894,0.2488,5,1,37,F
P1503,intermediate,1370.1,263.7,0.3546,0.2214,11,0,20,F
P1504,intermediate,1470.1,239.5,0.4277,0.7002,23,1,61,F
P1505,intermediate,1349.1,254.7,0.2768,0.329,43,-3,4,M
P1506,expert,2249.1,71.1,0.7001,0.5592,18,2,19,M
P1507,intermediate,1420.3,197.7,0.4041,0.3479,8,2,32,M
P1508,beginner,1230.3,314.0,0.3171,0.5721,42,-4,7,F
P1509,advanced,1725.8,146.7,0.6612,0.0658,7,2,13,M
P1510,beginner,993.5,260.5,0.1129,0.5219,13,3,8,F
P1511,intermediate,1834.5,214.0,0.6346,0.1077,26,2,26,M
P1512,advanced,1738.2,141.6,0.7063,0.5333,20,-2,30,M
P1513,intermediate,1355.6,194.8,0.4586,0.2015,5,1,12,F
P1514,intermediate,1430.8,200.3,0.4456,0.0626,6,1,78,F
P1515,expert,2010.9,76.0,0.7108,0.7206,17,0,3,F
P1516,advanced,1921.0,158.7,0.792,0.2754,11,1,5,M
P1517,beginner,1181.7,244.2,0.2602,0.1972,6,-2,32,F
P1518,beginner,1114.1,332.0,0.2874,0.2308,15,1,31,F
P1519,beginner,1087.5,208.8,0.1536,0.4493,15,-5,3,F
P1520,intermediate,1304.1,134.0,0.5056,0.4114,29,3,6,M
P1521,intermediate,1531.8,174.6,0.4179,0.4916,11,1,7,F
P1522,beginner,1086.8,185.3,0.2612,0.4311,74,-5,5,M
P1523,advanced,1976.8,154.4,0.6765,0.433,11,1,9,F
P1524,advanced,1834.8,150.1,0.6648,0.2892,41,2,10,M
P1525,advanced,1671.5,140.7,0.6477,0.1993,32,1,71,F
P1526,intermediate,1400.6,178.2,0.3751,0.2001,7,2,133,F
P1527,beginner,1115.7,270.8,0.1792,0.3826,29,5,0,M
P1528,intermediate,1516.6,217.4,0.5052,0.6353,11,2,4,M
P1529,expert,2092.7,157.2,0.796,0.462,21,0,65,M
P1530,intermediate,1697.1,189.1,0.6024,0.3375,12,0,3,F
P1531,beginner,1086.9,272.9,0.1497,0.4139,19,3,32,M
P1532,advanced,1693.7,134.8,0.5827,0.7502,29,-4,25,M
P1533,beginner,1127.4,283.0,0.2378,0.2751,20,-2,4,F
P1534,intermediate,1381.1,264.0,0.4064,0.1657,14,-5,19,F
P1535,beginner,1054.5,224.5,0.2103,0.189,92,5,98,F
P1536,intermediate,1355.0,185.2,0.3708,0.0651,7,6,158,M
P1537,intermediate,1083.0,191.7,0.2865,0.2399,16,3,5,M
P1538,beginner,1043.3,276.3,0.1117,0.3517,6,0,158,F
P1539,intermediate,1535.0,241.9,0.4152,0.1124,5,-1,35,F
P1540,beginner,1096.4,245.5,0.0857,0.499,9,0,12,F
P1541,beginner,899.6,350.0,0.0691,0.0977,12,0,16,F
P1542,advanced,1695.5,141.5,0.6671,0.54,5,0,33,M
P1543,beginner,1277.2,334.8,0.2255,0.5794,38,0,5,F
P1544,intermediate,1374.3,190.2,0.3852,0.4332,24,0,75,F
P1545,beginner,964.4,346.2,0.05,0.3184,7,0,23,M
P1546,intermediate,1321.8,215.1,0.2922,0.0655,9,1,108,M
P1547,beginner,1174.6,290.7,0.124,0.3179,5,2,17,F
P1548,intermediate,1415.2,242.6,0.4109,0.1604,14,-2,15,F
P1549,intermediate,1225.5,268.8,0.2857,0.4422,5,1,9,M
P1550,advanced,1697.9,83.7,0.5241,0.2841,6,-3,16,M
P1551,intermediate,1443.1,193.6,0.3805,0.5099,24,-1,15,M
P1552,intermediate,1612.8,236.5,0.5116,0.3952,29,-1,26,F
P1553,beginner,1075.5,294.4,0.1067,0.3567,8,0,50,M
P1554,intermediate,1122.9,131.5,0.2107,0.3973,7,0,58,F
P1555,intermediate,1545.2,249.0,0.5154,0.3384,7,-3,107,F
P1556,intermediate,1141.6,232.0,0.2157,0.182,11,3,1,M
P1557,intermediate,1514.7,217.4,0.354,0.5368,52,-4,25,F
P1558,beginner,1080.4,254.0,0.1391,0.1427,10,-3,19,M
P1559,intermediate,1155.8,252.9,0.2435,0.1046,5,0,69,M
P1560,intermediate,1230.5,222.0,0.2864,0.5889,28,3,0,F
P1561,beginner,1008.0,293.3,0.1561,0.2975,33,0,46,M
P1562,intermediate,1615.4,215.3,0.563,0.2811,23,4,8,M
P1563,intermediate,1381.9,216.0,0.3192,0.2904,41,0,15,M
P1564,beginner,1175.4,335.1,0.2507,0.2798,21,-2,13,F
P1565,beginner,1476.8,267.4,0.4987,0.3662,25,4,41,F
P1566,intermediate,1528.1,214.6,0.5736,0.4866,36,-1,1,F
P1567,expert,2042.8,109.7,0.95,0.2811,13,1,101,F
P1568,beginner,1087.4,259.9,0.2044,0.4751,36,-3,62,M
P1569,advanced,1814.5,126.8,0.6027,0.2102,16,-1,79,M
P1570,intermediate,1324.9,184.6,0.5268,0.3588,5,0,2,F
P1571,advanced,1577.6,116.7,0.4585,0.2763,22,3,4,F
P1572,advanced,1695.4,176.3,0.6055,0.6158,30,-1,6,M
P1573,intermediate,1107.3,187.8,0.2747,0.1982,6,4,11,M
P1574,advanced,1905.2,136.3,0.7032,0.3607,20,-3,25,M
P1575,beginner,1105.0,337.9,0.2924,0.1364,11,5,133,F
P1576,expert,2133.2,91.5,0.8478,0.6131,41,1,7,M
P1577,beginner,1100.0,279.3,0.1594,0.2837,30,0,88,F
P1578,intermediate,1515.2,182.3,0.471,0.357,42,-4,21,M
P1579,expert,2113.4,100.8,0.826,0.5249,42,0,0,F
P1580,advanced,1586.4,136.5,0.4141,0.5672,85,-3,9,M
P1581,intermediate,1448.7,221.8,0.5606,0.5687,47,0,35,F
P1582,beginner,1011.8,259.4,0.05,0.0935,6,-3,256,F
P1583,advanced,1636.0,177.2,0.4916,0.256,34,-1,78,F
P1584,intermediate,1064.1,177.1,0.2154,0.7107,32,-2,25,M
P1585,intermediate,1272.8,224.7,0.3155,0.3732,16,0,18,M
P1586,intermediate,1421.7,187.9,0.3697,0.6432,14,-5,0,F
P1587,advanced,1633.7,114.7,0.5559,0.7669,151,1,96,F
P1588,intermediate,1015.0,197.0,0.1124,0.3769,5,1,12,F
P1589,expert,2300.3,133.4,0.95,0.5777,57,1,48,F
P1590,beginner,1074.5,297.2,0.3111,0.0739,5,0,0,M
P1591,beginner,966.2,234.4,0.111,0.288,46,-2,0,F
P1592,intermediate,1325.5,187.8,0.3493,0.1091,7,2,30,F
P1593,advanced,1479.4,106.7,0.2129,0.6584,68,0,10,F
P1594,beginner,977.3,281.6,0.1175,0.2642,22,0,27,M
P1595,intermediate,1402.1,285.1,0.3795,0.6887,11,0,16,F
P1596,intermediate,1339.2,167.7,0.3563,0.1699,6,5,62,F
P1597,beginner,954.5,329.6,0.1643,0.1152,11,-3,18,M
P1598,advanced,1845.7,104.4,0.6961,0.1346,14,-3,97,M
P1599,beginner,1026.8,240.9,0.2241,0.0936,5,3,17,M
P1600,beginner,1140.2,306.1,0.2496,0.1544,25,6,60,F
P1601,advanced,1816.4,173.8,0.6523,0.1452,13,-4,56,F
P1602,expert,2000.3,136.5,0.7317,0.3522,66,0,8,F
P1603,beginner,1077.7,266.6,0.0697,0.4598,61,-3,30,F
P1604,intermediate,1049.5,137.5,0.0752,0.6184,51,3,0,M
P1605,advanced,1618.6,136.5,0.6924,0.4723,98,1,0,M
P1606,intermediate,1607.3,189.9,0.6152,0.1521,7,0,41,F
P1607,expert,1939.1,103.1,0.6633,0.3714,14,4,29,F
P1608,intermediate,1440.7,175.8,0.4357,0.3721,35,0,73,F
P1609,beginner,862.0,296.9,0.05,0.8658,15,3,4,F
P1610,advanced,1825.8,173.4,0.6071,0.2248,26,2,41,F
P1611,intermediate,1303.6,222.9,0.2067,0.5503,19,-1,6,F
P1612,intermediate,1558.3,260.3,0.5877,0.1242,5,-1,29,M
P1613,intermediate,1383.2,164.0,0.4028,0.5246,73,0,37,F
P1614,beginner,1043.5,274.7,0.159,0.7197,18,-3,4,M
P1615,intermediate,1352.7,229.3,0.279,0.3015,18,0,52,M
P1616,intermediate,1576.3,174.5,0.4451,0.8567,36,0,3,F
P1617,beginner,915.2,268.2,0.05,0.3627,5,3,60,M
P1618,advanced,1425.7,141.5,0.4358,0.6951,45,-5,5,M
P1619,beginner,946.0,249.6,0.05,0.6967,7,2,2,F
P1620,intermediate,1326.1,177.7,0.3751,0.3606,29,0,64,F
P1621,beginner,1156.2,317.5,0.1072,0.6466,9,2,10,M
P1622,beginner,1149.1,291.5,0.2532,0.2756,6,1,32,F
P1623,advanced,1715.5,135.7,0.5198,0.5272,42,3,42,F
P1624,beginner,1293.8,307.0,0.2867,0.5888,84,2,54,F
P1625,beginner,1211.9,197.4,0.3324,0.3002,24,1,67,M
P1626,beginner,1049.2,329.2,0.1945,0.2145,21,-1,29,F
P1627,intermediate,1497.5,184.6,0.3657,0.6721,14,-3,23,M
P1628,intermediate,1328.4,149.7,0.4139,0.6665,81,7,32,M
P1629,intermediate,1305.7,231.8,0.2467,0.0465,8,-3,10,F
P1630,advanced,1730.5,162.0,0.5697,0.1127,12,1,73,M
P1631,intermediate,1266.0,201.9,0.2895,0.4856,11,0,49,F
P1632,intermediate,1160.1,191.8,0.2694,0.1919,6,0,32,M
P1633,advanced,1565.5,161.1,0.4825,0.4329,22,-2,2,F
P1634,advanced,1776.5,153.1,0.6828,0.7721,7,0,15,F
P1635,intermediate,1397.1,133.1,0.3416,0.2968,13,-1,8,F
P1636,advanced,1615.2,134.0,0.4422,0.4079,23,-1,8,F
P1637,intermediate,1360.9,214.9,0.3873,0.3106,27,-4,68,F
P1638,advanced,1562.2,128.0,0.6227,0.3923,5,4,31,F
P1639,advanced,1818.3,169.7,0.659,0.4433,32,1,52,F
P1640,expert,1953.8,55.3,0.6977,0.1746,18,-4,10,M
P1641,intermediate,1338.5,244.1,0.3098,0.428,7,-2,8,M
P1642,intermediate,1381.9,180.1,0.4376,0.5497,30,-3,20,F
P1643,intermediate,1426.0,208.5,0.3727,0.134,8,2,25,M
P1644,intermediate,1554.6,200.2,0.3936,0.6597,46,3,14,F
P1645,beginner,867.6,265.7,0.05,0.6036,41,-3,12,F
P1646,intermediate,1314.3,205.5,0.3482,0.7511,150,-5,11,F
P1647,intermediate,1356.1,146.8,0.3936,0.3989,79,-2,49,F
P1648,intermediate,1352.7,149.2,0.4223,0.7747,11,0,17,M
P1649,intermediate,1686.6,202.6,0.6508,0.1627,27,0,23,M
P1650,intermediate,1289.6,172.3,0.2964,0.2922,14,5,25,F
P1651,intermediate,1243.2,187.8,0.3036,0.274,8,3,52,F
P1652,beginner,1074.1,277.4,0.114,0.5845,14,-7,22,F
P1653,advanced,1742.5,139.5,0.5518,0.2624,13,0,55,F
P1654,advanced,1745.8,166.1,0.578,0.4738,141,-1,35,M
P1655,intermediate,1174.2,182.0,0.1702,0.3681,14,-2,26,F
P1656,intermediate,1540.0,165.4,0.4236,0.6763,10,-1,11,M
P1657,intermediate,1357.7,184.4,0.3791,0.3797,15,4,63,M
P1658,intermediate,1519.2,175.1,0.5338,0.4776,49,0,70,F
P1659,beginner,1052.9,269.3,0.05,0.0592,11,2,60,M
P1660,advanced,1570.0,186.4,0.4583,0.4596,76,-2,28,F
P1661,advanced,1622.2,197.6,0.5857,0.332,10,0,0,F
P1662,intermediate,1434.9,208.9,0.4164,0.6832,11,-1,1,M
P1663,intermediate,1290.0,274.2,0.3083,0.1389,14,-2,9,F
P1664,intermediate,1281.2,222.0,0.3678,0.3119,25,-3,1,M
